trialId,pointId,time,x_left,y_left,pupil_left,x_right,y_right,pupil_right
9,3,8096478,531.7,424.2,645.0,521.9,434.1,597.0
9,3,8096495,534.1,420.7,646.0,520.8,430.1,598.0
9,3,8096512,533.0,419.9,644.0,522.8,430.7,598.0
9,3,8096528,533.3,421.5,645.0,522.6,429.8,598.0
9,3,8096545,532.8,421.9,641.0,523.7,431.8,597.0
9,3,8096562,531.4,420.6,639.0,522.8,433.5,597.0
9,3,8096578,532.5,423.6,641.0,526.2,437.1,594.0
9,4,8096595,533.6,424.5,646.0,525.4,437.9,598.0
9,4,8096612,532.8,421.5,642.0,526.5,438.7,592.0
9,4,8096628,531.5,422.3,643.0,523.5,438.7,595.0
9,4,8096645,534.7,426.7,647.0,527.5,434.6,595.0
9,4,8096662,534.5,431.6,653.0,526.3,432.6,597.0
9,4,8096678,534.7,432.9,656.0,523.7,431.4,596.0
9,4,8096695,534.1,433.9,656.0,525.9,431.3,596.0
9,4,8096712,534.7,440.1,653.0,525.6,427.9,594.0
9,4,8096728,534.3,437.7,654.0,528.8,428.2,593.0
9,4,8096745,535.8,439.8,656.0,528.8,427.1,599.0
9,4,8096762,535.2,438.2,657.0,528.2,427.1,595.0
9,4,8096778,535.8,438.5,654.0,529.6,425.3,596.0
9,4,8096795,553.6,451.6,652.0,551.1,433.6,598.0
9,4,8096811,696.7,524.2,660.0,692.7,535.5,605.0
9,4,8096828,771.5,608.5,652.0,770.5,616.4,609.0
9,4,8096845,760.3,612.6,659.0,765.8,618.9,611.0
9,4,8096861,761.1,617.3,654.0,766.8,623.8,609.0
9,4,8096878,762.3,610.1,650.0,765.2,623.2,608.0
9,4,8096895,763.5,604.3,650.0,763.6,626.2,610.0
9,4,8096911,764.2,603.3,651.0,763.3,624.5,610.0
9,4,8096928,764.3,600.9,654.0,763.4,626.5,612.0
9,4,8096945,763.2,598.6,656.0,760.8,631.4,614.0
9,4,8096961,763.5,603.4,651.0,762.0,630.6,615.0
9,4,8096978,764.6,601.9,655.0,762.6,631.2,612.0
9,4,8096995,764.2,600.4,656.0,761.9,631.2,614.0
9,4,8097011,757.3,590.3,660.0,756.5,619.2,621.0
9,4,8097028,757.5,595.7,663.0,759.9,598.2,611.0
9,4,8097045,757.4,598.3,670.0,757.3,597.0,618.0
9,4,8097061,758.4,591.7,669.0,756.8,610.7,631.0
9,4,8097078,760.4,589.0,673.0,759.3,618.2,632.0
9,4,8097095,758.1,587.6,678.0,758.8,614.9,635.0
9,4,8097111,757.8,584.8,684.0,759.2,617.2,639.0
9,4,8097128,756.9,579.5,681.0,762.8,617.5,642.0
9,4,8097144,756.4,581.2,683.0,764.2,615.0,643.0
9,4,8097161,758.9,580.4,688.0,764.6,618.9,644.0
9,4,8097178,758.1,580.8,689.0,761.6,615.1,647.0
9,4,8097194,758.0,583.9,684.0,759.6,617.8,645.0
9,4,8097211,755.6,588.6,686.0,762.2,616.1,639.0
9,4,8097228,754.6,587.9,688.0,758.5,611.9,634.0
9,4,8097244,755.7,592.9,680.0,757.1,612.4,630.0
9,4,8097261,756.4,590.0,675.0,758.2,614.0,630.0
9,4,8097278,755.7,588.8,668.0,758.3,614.7,625.0
9,4,8097294,755.5,590.2,666.0,758.5,611.8,621.0
9,4,8097311,755.3,591.7,660.0,758.3,610.6,614.0
9,4,8097328,756.4,591.6,655.0,758.6,608.8,611.0
9,4,8097344,758.0,594.1,651.0,758.0,608.5,605.0
9,4,8097361,757.4,595.9,649.0,755.4,605.6,606.0
9,4,8097378,758.4,602.5,643.0,754.6,602.7,596.0
9,4,8097394,759.4,605.8,651.0,754.6,605.7,602.0
9,4,8097411,759.1,610.1,648.0,755.0,605.1,598.0
9,4,8097428,757.4,607.2,643.0,755.1,605.7,594.0
9,4,8097444,760.2,609.0,642.0,756.7,609.3,590.0
9,4,8097461,757.9,606.9,636.0,754.8,609.6,589.0
9,4,8097477,758.3,608.2,635.0,754.0,609.5,590.0
9,4,8097494,756.8,609.2,636.0,754.4,609.0,585.0
9,4,8097511,758.7,602.6,631.0,755.0,608.5,587.0
9,4,8097527,759.2,605.2,629.0,753.2,608.1,587.0
9,4,8097544,758.2,607.7,631.0,754.9,607.8,583.0
9,4,8097561,759.2,606.1,624.0,756.3,606.2,581.0
9,4,8097577,758.2,608.2,632.0,756.7,606.8,582.0
9,4,8097594,759.6,608.8,627.0,757.2,606.8,579.0
9,4,8097611,759.8,606.9,633.0,754.4,605.5,584.0
9,4,8097627,758.9,603.6,630.0,754.8,605.9,581.0
9,4,8097644,759.9,604.7,628.0,754.5,607.1,581.0
9,4,8097661,762.1,607.9,623.0,747.9,605.9,581.0
9,4,8097677,761.7,608.7,623.0,747.4,605.9,584.0
9,4,8097694,762.5,608.0,621.0,749.6,598.7,575.0
9,4,8097711,759.7,610.1,625.0,749.0,595.3,576.0
9,4,8097727,761.9,609.4,624.0,748.3,596.1,576.0
9,4,8097744,760.6,607.4,623.0,749.0,593.0,572.0
9,4,8097760,761.8,598.3,618.0,752.3,607.8,580.0
9,4,8097777,762.2,592.7,618.0,753.1,616.0,590.0
9,4,8097794,762.6,595.1,618.0,752.4,615.6,592.0
9,4,8097810,765.0,595.5,618.0,752.2,614.7,592.0
9,4,8097827,760.8,595.2,621.0,753.1,614.7,592.0
9,4,8097844,759.8,594.4,619.0,752.0,616.4,589.0
9,4,8097860,760.3,590.1,616.0,753.4,615.6,590.0
9,4,8097877,760.2,591.0,623.0,752.9,615.3,592.0
9,4,8097894,760.6,589.7,623.0,753.3,613.3,593.0
9,4,8097910,760.1,592.6,625.0,752.7,614.8,595.0
9,4,8097927,758.3,590.3,626.0,751.1,615.8,594.0
9,4,8097944,759.4,587.8,620.0,751.8,615.0,596.0
9,4,8097960,759.1,587.8,625.0,750.9,615.3,597.0
9,4,8097977,758.4,587.9,626.0,752.8,616.9,597.0
9,4,8097994,761.0,587.8,629.0,750.5,612.8,596.0
9,4,8098010,758.3,589.5,628.0,753.2,612.2,597.0
9,4,8098027,762.6,589.9,626.0,752.5,615.5,601.0
9,4,8098044,759.7,590.4,624.0,753.3,616.8,601.0
9,4,8098060,760.5,590.6,627.0,752.3,612.7,598.0
9,4,8098077,759.6,589.6,628.0,754.1,613.2,600.0
9,5,8098093,760.1,588.5,630.0,755.5,613.1,595.0
9,5,8098110,758.6,589.7,633.0,756.0,613.0,598.0
9,5,8098127,757.7,587.7,631.0,756.9,610.4,601.0
9,5,8098143,760.0,593.2,633.0,756.8,603.6,601.0
9,5,8098160,757.8,598.4,637.0,755.8,605.9,600.0
9,5,8098177,758.6,592.6,636.0,756.3,610.5,603.0
9,5,8098193,758.3,590.7,643.0,755.8,610.1,607.0
9,5,8098210,758.9,589.0,639.0,758.4,607.9,606.0
9,5,8098227,757.6,588.1,641.0,756.9,605.8,607.0
9,5,8098243,758.3,588.0,643.0,755.9,608.9,611.0
9,5,8098260,759.7,590.2,642.0,756.7,611.4,610.0
9,5,8098277,757.5,587.5,639.0,758.2,610.5,613.0
9,5,8098293,697.1,595.4,645.0,705.9,609.4,613.0
9,5,8098310,464.9,611.3,657.0,500.1,621.1,626.0
9,5,8098327,306.5,632.8,653.0,325.4,632.7,622.0
9,5,8098343,317.3,626.2,661.0,314.7,625.1,622.0
9,5,8098360,318.3,628.9,656.0,311.7,623.9,617.0
9,5,8098377,317.5,633.4,656.0,310.0,622.3,623.0
9,5,8098393,319.0,633.6,657.0,310.5,622.6,623.0
9,5,8098410,319.4,631.6,653.0,310.5,621.9,622.0
9,5,8098426,320.3,631.5,657.0,311.6,622.3,625.0
9,5,8098443,317.7,624.4,652.0,312.1,625.0,630.0
9,5,8098460,316.6,621.3,656.0,313.3,625.2,632.0
9,5,8098476,319.2,627.7,661.0,313.9,621.4,624.0
9,5,8098493,317.7,627.1,657.0,313.2,623.2,631.0
9,5,8098510,320.6,623.0,665.0,311.8,617.7,629.0
9,5,8098526,326.9,614.5,659.0,319.5,610.3,622.0
9,5,8098543,325.5,614.6,664.0,315.3,608.4,627.0
9,5,8098560,330.1,614.2,676.0,317.8,609.7,627.0
9,5,8098576,323.0,608.5,683.0,319.3,609.1,629.0
9,5,8098593,319.6,601.0,678.0,320.3,611.5,637.0
9,5,8098610,321.2,596.6,680.0,320.6,610.6,636.0
9,5,8098626,319.9,597.3,678.0,320.0,610.3,633.0
9,5,8098643,323.4,598.2,678.0,320.8,609.3,633.0
9,5,8098660,320.9,597.0,680.0,320.2,607.8,631.0
9,5,8098676,322.3,599.4,676.0,318.0,609.1,632.0
9,5,8098693,320.8,601.5,670.0,323.5,615.5,636.0
9,5,8098710,323.8,604.8,672.0,320.9,613.9,628.0
9,5,8098726,323.9,606.0,668.0,319.8,613.6,626.0
9,5,8098743,325.6,606.7,662.0,319.4,613.9,616.0
9,5,8098759,325.6,607.9,644.0,317.3,612.2,613.0
9,5,8098776,327.1,610.3,647.0,318.6,612.6,605.0
9,5,8098793,326.5,604.2,638.0,314.7,609.8,604.0
9,5,8098809,324.4,600.7,629.0,316.7,606.1,596.0
9,5,8098826,324.2,599.9,630.0,315.1,608.8,592.0
9,5,8098843,326.3,601.5,621.0,313.4,611.4,585.0
9,5,8098859,325.4,601.4,614.0,316.2,612.9,582.0
9,5,8098876,324.5,602.5,612.0,316.2,607.6,581.0
9,5,8098893,327.1,603.6,615.0,315.4,611.0,576.0
9,5,8098909,331.5,614.1,621.0,317.7,618.1,575.0
9,5,8098926,329.2,614.1,620.0,317.0,617.2,575.0
9,5,8098943,329.8,612.1,613.0,313.4,610.2,572.0
9,5,8098959,327.0,612.8,617.0,313.8,612.1,574.0
9,5,8098976,328.2,618.7,620.0,309.9,607.8,571.0
9,5,8098993,330.3,617.3,618.0,309.5,608.6,567.0
9,5,8099009,328.2,616.9,617.0,312.1,612.9,569.0
9,5,8099026,329.0,615.6,615.0,312.5,611.1,572.0
9,5,8099043,329.6,614.0,620.0,312.7,610.4,571.0
9,5,8099059,327.9,610.1,617.0,311.2,608.5,570.0
9,5,8099076,327.5,605.1,617.0,310.8,603.2,574.0
9,5,8099092,327.3,605.0,623.0,312.9,605.3,574.0
9,5,8099109,326.7,608.2,622.0,313.0,603.7,574.0
9,5,8099126,327.7,608.6,622.0,311.6,605.5,574.0
9,5,8099142,325.5,605.5,622.0,311.9,607.3,575.0
9,5,8099159,327.2,607.9,624.0,312.4,612.0,575.0
9,5,8099176,328.7,606.8,623.0,313.8,613.2,571.0
9,5,8099192,327.9,609.0,622.0,313.5,613.1,577.0
9,5,8099209,327.2,609.0,624.0,312.9,610.9,578.0
9,5,8099226,327.8,613.5,632.0,311.7,613.8,576.0
9,5,8099242,328.4,614.1,630.0,312.0,615.0,575.0
9,5,8099259,329.2,612.4,635.0,314.7,613.0,577.0
9,5,8099276,327.4,611.6,630.0,313.2,612.7,579.0
9,5,8099292,327.9,611.1,637.0,312.6,612.6,578.0
9,5,8099309,328.4,614.9,644.0,312.8,616.9,582.0
9,5,8099326,327.0,613.2,644.0,314.1,614.1,581.0
9,5,8099342,326.6,611.6,649.0,314.4,612.0,583.0
9,5,8099359,325.5,616.4,650.0,313.9,616.0,586.0
9,5,8099376,327.6,616.4,655.0,308.9,610.5,584.0
9,5,8099392,327.1,613.5,659.0,311.7,614.6,588.0
9,5,8099409,327.8,612.1,659.0,314.1,618.1,590.0
9,5,8099425,328.9,612.5,667.0,315.4,614.8,592.0
9,5,8099442,329.2,615.5,662.0,316.0,616.3,592.0
9,5,8099459,326.6,609.8,665.0,317.2,615.7,598.0
9,5,8099475,326.9,607.2,672.0,319.5,613.5,608.0
9,5,8099492,327.2,604.0,669.0,318.1,614.7,605.0
9,5,8099509,326.7,607.8,677.0,319.0,615.9,618.0
9,5,8099525,326.9,607.2,679.0,318.9,616.8,614.0
9,5,8099542,327.1,606.6,682.0,320.6,613.4,619.0
9,5,8099559,325.2,608.5,683.0,320.8,617.9,623.0
9,5,8099575,328.0,614.7,680.0,315.6,605.4,619.0
9,5,8099592,328.1,616.3,687.0,312.8,603.4,618.0
9,5,8099609,325.8,612.7,688.0,319.0,613.4,627.0
10,1,8103621,653.2,514.6,573.0,636.7,523.9,531.0
10,1,8103637,648.8,511.9,573.0,635.7,528.7,534.0
10,1,8103654,651.4,513.9,575.0,635.5,521.4,534.0
10,1,8103670,652.0,514.4,573.0,635.0,520.1,537.0
10,1,8103687,651.7,519.2,579.0,637.4,514.2,535.0
10,1,8103704,649.6,519.6,577.0,637.0,516.5,534.0
10,1,8103720,650.6,526.0,577.0,636.7,511.7,534.0
10,1,8103737,647.5,521.4,581.0,634.8,510.8,533.0
10,1,8103754,648.1,513.9,580.0,637.3,514.4,533.0
10,1,8103770,650.4,516.3,579.0,636.3,516.8,533.0
10,1,8103787,565.7,559.6,588.0,562.2,569.7,550.0
10,1,8103804,540.2,600.6,591.0,522.1,608.8,551.0
10,1,8103820,537.7,604.7,592.0,521.4,593.1,546.0
10,1,8103837,538.2,603.4,587.0,522.8,604.8,548.0
10,1,8103854,537.7,595.0,589.0,523.8,597.2,554.0
10,1,8103870,535.2,588.6,589.0,527.6,599.0,561.0
10,1,8103887,539.5,594.9,596.0,526.2,601.8,557.0
10,1,8103904,539.2,596.1,606.0,527.1,607.5,563.0
10,1,8103920,536.9,592.1,604.0,526.9,604.1,566.0
10,1,8103937,537.6,589.6,606.0,528.6,602.1,572.0
10,1,8103954,538.5,591.2,612.0,527.3,607.8,580.0
10,1,8103970,539.2,591.3,621.0,526.9,607.9,584.0
10,1,8103987,536.7,587.0,623.0,527.3,603.9,588.0
10,1,8104003,537.1,585.8,627.0,530.2,601.0,592.0
10,1,8104020,537.3,591.1,642.0,529.4,606.3,606.0
10,1,8104037,536.2,594.4,651.0,529.9,607.2,615.0
10,1,8104053,534.9,591.6,660.0,531.4,602.2,618.0
10,1,8104070,535.3,587.9,665.0,528.9,599.0,622.0
10,1,8104087,534.6,586.3,675.0,529.0,595.9,630.0
10,1,8104103,533.3,581.9,674.0,529.6,595.7,635.0
10,1,8104120,532.0,577.6,675.0,529.1,593.8,632.0
10,1,8104137,533.5,580.4,686.0,529.0,593.3,642.0
10,1,8104153,534.1,585.6,683.0,529.9,590.4,644.0
10,1,8104170,533.5,578.8,689.0,525.2,592.4,647.0
10,1,8104187,531.7,578.9,692.0,523.8,589.4,639.0
10,1,8104203,533.4,579.6,694.0,526.2,593.9,642.0
10,1,8104220,534.0,580.7,691.0,528.7,593.7,642.0
10,1,8104237,533.7,578.6,689.0,528.9,593.6,644.0
10,1,8104253,533.4,578.3,687.0,525.9,588.8,638.0
10,1,8104270,532.1,576.7,684.0,524.2,589.2,635.0
10,1,8104287,529.8,575.0,681.0,522.1,595.1,637.0
10,1,8104303,532.0,579.6,680.0,523.0,596.0,640.0
10,1,8104320,532.6,579.8,682.0,524.9,590.7,636.0
10,1,8104336,532.2,577.4,678.0,523.6,591.2,635.0
10,1,8104353,530.6,579.4,675.0,522.1,594.2,629.0
10,1,8104370,532.5,585.0,678.0,523.9,597.4,633.0
10,1,8104386,528.8,579.2,676.0,521.8,594.8,630.0
10,1,8104403,533.2,578.3,676.0,521.7,593.5,634.0
10,1,8104420,533.5,581.3,673.0,523.6,596.7,631.0
10,1,8104436,530.3,585.4,678.0,527.2,600.1,636.0
10,1,8104453,531.6,580.2,680.0,522.0,596.1,633.0
10,1,8104470,533.1,586.6,683.0,522.8,597.6,634.0
10,1,8104486,534.8,598.3,687.0,526.4,607.8,642.0
10,1,8104503,538.0,600.6,682.0,530.4,604.8,644.0
10,1,8104520,538.0,597.0,683.0,530.4,599.7,642.0
10,1,8104536,538.0,587.6,682.0,528.0,603.6,645.0
10,1,8104553,534.7,580.1,678.0,526.2,599.6,636.0
10,1,8104570,535.3,579.0,681.0,521.9,594.1,636.0
10,1,8104586,532.1,579.2,682.0,520.6,596.7,636.0
10,1,8104603,534.3,583.4,692.0,522.0,601.0,649.0
10,1,8104619,532.3,593.3,699.0,521.9,602.5,655.0
10,1,8104636,535.5,596.6,700.0,523.3,602.5,657.0
10,1,8104653,536.7,598.8,698.0,528.4,603.0,660.0
10,1,8104669,534.2,585.3,699.0,526.2,606.1,665.0
10,1,8104686,534.4,583.3,704.0,525.6,610.4,661.0
10,1,8104703,533.9,583.1,709.0,526.1,609.0,665.0
10,1,8104719,535.4,587.3,707.0,528.4,610.9,668.0
10,1,8104736,535.5,591.5,710.0,526.1,611.0,670.0
10,1,8104753,535.9,594.4,716.0,526.8,610.0,670.0
10,1,8104769,534.6,592.8,713.0,527.2,610.1,677.0
10,1,8104786,532.9,594.3,708.0,528.0,607.9,677.0
10,1,8104803,535.2,602.4,717.0,529.9,604.5,679.0
10,1,8104819,537.9,602.5,715.0,528.9,602.9,669.0
10,1,8104836,535.2,598.4,714.0,529.2,602.6,671.0
10,1,8104853,534.0,588.9,714.0,528.5,607.1,676.0
10,1,8104869,534.5,581.4,712.0,524.7,605.0,672.0
10,1,8104886,536.5,587.2,712.0,527.1,606.3,673.0
10,1,8104903,536.3,582.6,711.0,530.1,605.1,676.0
10,1,8104919,537.1,583.5,717.0,526.5,602.9,672.0
10,1,8104936,538.7,597.6,723.0,523.6,597.2,668.0
10,1,8104953,534.6,583.0,722.0,524.2,600.9,677.0
10,1,8104969,535.1,601.4,728.0,530.1,606.3,682.0
10,1,8104986,535.0,602.8,724.0,530.4,612.9,688.0
10,1,8105002,537.3,604.6,725.0,525.8,606.7,685.0
10,1,8105019,532.5,583.5,716.0,528.6,607.5,685.0
10,1,8105036,533.6,597.6,716.0,526.3,600.5,680.0
10,1,8105052,533.9,584.1,721.0,523.8,598.0,681.0
10,1,8105069,530.7,582.7,719.0,526.0,609.1,679.0
10,1,8105086,535.7,602.4,722.0,525.8,615.1,686.0
10,1,8105102,532.1,588.8,717.0,524.4,601.8,683.0
10,2,8105119,538.6,598.6,721.0,529.2,601.3,680.0
10,2,8105136,535.2,586.8,722.0,526.7,611.7,693.0
10,2,8105152,536.0,586.7,717.0,531.3,607.6,682.0
10,2,8105169,535.5,601.0,706.0,531.3,610.0,686.0
10,2,8105186,534.6,581.6,718.0,530.1,611.5,682.0
10,2,8105202,535.0,581.2,708.0,533.1,610.7,678.0
10,2,8105219,534.8,581.5,708.0,532.7,606.9,677.0
10,2,8105236,535.7,598.9,706.0,532.9,611.4,681.0
10,2,8105252,535.3,603.4,712.0,530.1,614.3,678.0
10,2,8105269,535.2,601.7,713.0,530.4,609.3,678.0
10,2,8105285,532.5,599.0,713.0,528.6,614.0,677.0
10,2,8105302,534.5,582.1,714.0,526.6,611.3,675.0
10,2,8105319,589.6,495.3,718.0,601.0,512.6,677.0
10,2,8105335,692.0,344.7,694.0,698.2,356.3,652.0
10,2,8105352,748.2,280.5,672.0,749.7,286.1,648.0
10,2,8105369,746.3,255.0,672.0,746.4,268.0,646.0
10,2,8105385,746.9,249.4,674.0,746.2,263.4,646.0
10,2,8105402,749.0,249.8,676.0,748.5,264.3,644.0
10,2,8105419,749.4,244.5,671.0,745.8,259.2,647.0
10,2,8105435,747.7,243.5,670.0,747.9,262.9,647.0
10,2,8105452,748.7,241.3,670.0,748.0,261.3,648.0
10,2,8105469,749.6,252.1,674.0,745.0,259.7,650.0
10,2,8105485,750.7,251.4,669.0,744.9,263.7,646.0
10,2,8105502,748.2,243.0,669.0,743.6,280.4,652.0
10,2,8105519,749.4,238.1,665.0,742.9,282.6,648.0
10,2,8105535,770.2,240.6,666.0,758.3,265.9,643.0
10,2,8105552,766.5,240.1,668.0,751.3,274.3,646.0
10,2,8105569,768.0,231.1,663.0,751.9,263.1,647.0
10,2,8105585,771.0,233.5,661.0,753.7,258.9,648.0
10,2,8105602,770.5,243.2,661.0,757.8,260.5,646.0
10,2,8105618,764.6,242.8,665.0,753.5,256.4,649.0
10,2,8105635,760.6,236.9,666.0,752.4,252.8,647.0
10,2,8105652,760.0,240.4,663.0,751.1,251.7,648.0
10,2,8105668,761.9,235.9,653.0,751.0,252.0,644.0
10,2,8105685,764.8,232.0,648.0,751.5,257.3,637.0
10,2,8105702,766.3,230.1,643.0,747.7,262.3,632.0
10,2,8105718,766.3,230.3,635.0,748.4,264.8,628.0
10,2,8105735,766.0,233.3,630.0,748.8,268.8,616.0
10,2,8105752,766.0,236.6,617.0,748.5,271.6,607.0
10,2,8105768,765.9,242.2,600.0,749.4,276.5,593.0
10,2,8105785,771.1,365.2,473.0,759.0,467.1,385.0
10,2,8105802,,,0.0,,,0.0
10,2,8105818,,,0.0,,,0.0
10,2,8105835,,,0.0,,,0.0
10,2,8105852,,,0.0,,,0.0
10,2,8105868,,,0.0,,,0.0
10,2,8105885,780.6,266.7,503.0,761.7,367.0,422.0
10,2,8105902,760.9,250.5,540.0,747.2,251.6,528.0
10,2,8105918,761.5,243.2,538.0,743.7,250.9,527.0
10,2,8105935,760.3,239.2,539.0,740.3,258.0,533.0
10,2,8105952,761.4,247.3,541.0,738.7,269.1,534.0
10,2,8105968,758.5,251.7,534.0,736.7,266.5,533.0
10,2,8105985,758.2,251.6,539.0,736.9,269.2,533.0
10,2,8106001,756.9,246.3,545.0,740.0,262.5,530.0
10,2,8106018,756.9,231.2,546.0,740.2,246.7,530.0
10,2,8106035,755.7,230.7,546.0,740.2,248.7,533.0
10,2,8106051,755.9,234.1,547.0,737.2,254.0,529.0
10,2,8106068,754.8,232.8,559.0,737.9,251.3,535.0
10,2,8106085,755.4,231.0,561.0,739.7,246.0,543.0
10,2,8106101,755.8,231.3,572.0,741.4,246.4,547.0
10,2,8106118,756.8,236.3,578.0,744.0,251.3,555.0
10,2,8106135,756.4,233.1,588.0,741.6,248.8,567.0
10,2,8106151,755.5,230.0,597.0,742.9,246.4,571.0
10,2,8106168,755.3,230.2,605.0,743.5,245.4,582.0
10,2,8106185,753.7,228.3,612.0,743.6,242.5,590.0
10,2,8106201,754.8,227.3,620.0,745.1,244.1,590.0
10,2,8106218,748.5,229.5,622.0,746.4,246.4,595.0
10,2,8106235,750.5,228.1,623.0,749.4,245.4,595.0
10,2,8106251,752.0,230.2,620.0,748.3,247.0,597.0
10,2,8106268,754.6,233.3,620.0,747.8,254.9,592.0
10,2,8106285,753.2,236.4,612.0,747.8,257.0,586.0
10,2,8106301,755.2,235.0,610.0,748.8,254.7,586.0
10,2,8106318,758.8,234.4,602.0,746.7,251.2,580.0
10,2,8106334,756.8,237.5,594.0,748.8,254.1,578.0
10,2,8106351,757.1,235.8,588.0,747.9,252.2,572.0
10,2,8106368,758.1,230.2,582.0,745.5,248.3,565.0
10,2,8106384,759.3,231.5,577.0,745.9,250.0,564.0
10,2,8106401,759.3,235.7,570.0,745.2,251.6,556.0
10,2,8106418,760.2,236.2,566.0,747.1,250.7,554.0
10,2,8106434,759.9,235.9,562.0,744.6,248.5,554.0
10,2,8106451,758.6,236.6,558.0,743.7,248.3,549.0
10,2,8106468,762.1,237.3,556.0,743.8,247.9,544.0
10,2,8106484,762.5,235.1,556.0,742.6,250.4,542.0
10,2,8106501,759.3,229.7,556.0,740.6,246.0,544.0
10,2,8106518,761.7,229.5,556.0,742.0,247.8,546.0
10,2,8106534,759.6,232.2,550.0,744.2,248.9,540.0
10,2,8106551,760.2,233.2,553.0,745.8,248.9,541.0
10,2,8106568,758.6,231.7,551.0,741.5,246.2,542.0
10,2,8106584,758.5,229.2,551.0,743.3,244.3,542.0
10,2,8106601,759.5,229.8,555.0,744.7,245.3,545.0
10,3,8106617,761.3,230.1,554.0,746.6,245.8,544.0
10,3,8106634,758.9,231.1,554.0,742.0,243.9,549.0
10,3,8106651,755.8,228.6,558.0,741.6,244.4,550.0
10,3,8106667,758.9,231.9,561.0,742.2,244.8,553.0
10,3,8106684,758.4,233.1,568.0,743.8,244.8,553.0
10,3,8106701,757.1,229.3,562.0,742.4,246.2,553.0
10,3,8106717,754.5,227.1,567.0,741.2,249.8,556.0
10,3,8106734,755.9,225.8,570.0,741.0,250.1,563.0
10,3,8106751,755.4,227.4,574.0,742.1,254.2,565.0
10,3,8106767,754.3,229.7,575.0,741.4,264.1,561.0
10,3,8106784,752.9,232.2,579.0,740.5,268.5,562.0
10,3,8106801,720.1,276.2,584.0,712.3,293.9,570.0
10,3,8106817,602.8,469.3,633.0,595.2,460.2,594.0
10,3,8106834,562.9,638.0,628.0,547.3,657.8,607.0
10,3,8106851,539.3,777.0,623.0,529.3,794.4,602.0
10,3,8106867,534.8,819.1,612.0,526.3,840.6,604.0
10,3,8106884,531.2,822.0,618.0,520.9,835.5,606.0
10,3,8106901,532.5,818.7,613.0,517.8,836.1,607.0
10,3,8106917,533.9,815.1,616.0,515.4,832.9,606.0
10,3,8106934,531.7,821.4,626.0,517.8,838.0,611.0
10,3,8106950,528.2,824.5,623.0,518.9,839.0,606.0
10,3,8106967,531.9,808.5,629.0,527.1,827.7,611.0
10,3,8106984,540.6,762.9,636.0,534.5,773.3,603.0
10,3,8107000,540.2,758.6,642.0,536.8,779.3,617.0
10,3,8107017,541.3,758.7,643.0,535.5,776.7,620.0
10,3,8107034,542.6,761.3,647.0,531.3,776.6,620.0
10,3,8107050,541.1,761.4,654.0,532.3,777.2,628.0
10,3,8107067,542.3,761.6,660.0,532.3,777.8,631.0
10,3,8107084,540.8,763.7,669.0,532.6,775.7,635.0
10,3,8107100,541.2,760.8,681.0,531.9,776.2,640.0
10,3,8107117,538.2,757.4,681.0,532.8,773.7,642.0
10,3,8107134,536.2,761.0,688.0,530.9,772.1,645.0
10,3,8107150,537.4,760.5,699.0,531.8,773.3,655.0
10,3,8107167,535.4,756.5,701.0,532.0,776.0,660.0
10,3,8107184,534.9,755.3,706.0,530.6,774.4,663.0
10,3,8107200,534.9,755.9,709.0,530.0,775.4,663.0
10,3,8107217,537.6,754.9,705.0,529.6,772.4,670.0
10,3,8107234,540.7,761.5,708.0,531.3,768.4,674.0
10,3,8107250,540.3,761.2,708.0,531.6,768.6,674.0
10,3,8107267,542.2,761.1,706.0,532.0,766.1,673.0
10,3,8107283,539.6,765.7,700.0,531.5,769.2,665.0
10,3,8107300,540.4,768.4,694.0,532.5,777.5,661.0
10,3,8107317,541.1,770.1,692.0,531.8,775.4,656.0
10,3,8107333,541.6,768.7,688.0,531.2,774.2,654.0
10,3,8107350,540.1,770.5,683.0,530.4,775.8,653.0
10,3,8107367,541.9,770.9,684.0,531.4,777.0,650.0
10,3,8107383,543.1,771.7,680.0,530.3,772.1,646.0
10,3,8107400,542.3,774.5,676.0,531.1,770.0,644.0
10,3,8107417,542.4,773.4,673.0,533.6,771.1,650.0
10,3,8107433,543.0,771.4,680.0,533.1,773.9,650.0
10,3,8107450,542.3,771.9,677.0,531.4,771.2,647.0
10,3,8107467,544.0,771.9,676.0,532.7,771.0,649.0
10,3,8107483,544.8,770.3,671.0,532.4,770.9,648.0
10,3,8107500,544.2,769.0,674.0,533.3,773.2,647.0
10,3,8107517,546.4,766.9,679.0,532.1,775.4,644.0
10,3,8107533,545.9,766.8,675.0,534.3,776.7,642.0
10,3,8107550,544.9,768.4,672.0,532.0,776.1,646.0
10,3,8107567,544.8,766.1,673.0,533.3,774.8,643.0
10,3,8107583,543.5,767.5,674.0,533.5,777.6,644.0
10,3,8107600,542.6,770.8,673.0,532.8,777.7,642.0
10,3,8107616,544.2,768.8,671.0,534.1,777.3,640.0
10,3,8107633,541.9,767.3,672.0,530.4,778.9,643.0
10,3,8107650,542.5,763.7,670.0,530.8,773.2,634.0
10,3,8107666,544.0,765.7,678.0,528.0,774.2,642.0
10,3,8107683,544.3,762.4,672.0,529.7,776.7,639.0
10,3,8107700,543.4,760.2,679.0,528.8,772.6,641.0
10,3,8107716,542.1,762.9,681.0,529.2,769.5,642.0
10,3,8107733,541.4,762.9,684.0,528.6,769.5,639.0
10,3,8107750,541.0,758.4,686.0,529.2,764.8,637.0
